id,track_name,artist_name,album_name,album_cover,release_date,preview_link,spotify_link,playlist_mood,name,length,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,timeSignature
1OvTmyB5Rh9Gn1rqlqgTMY,DECLINED,Britton,DECLINED,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273efb56e5b5ba11ff5a1710bc6', 'width': 640}",2022-04-29,https://p.scdn.co/mp3-preview/70fc709ccd88e5adc51cee94135e26817f846644?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/1OvTmyB5Rh9Gn1rqlqgTMY,Sad,DECLINED,0 days 00:04:16.250000,0.468,0.631,0.344,0.0,0.111,-9.317,0.0323,119.956,0.196,4.0
1ei3hzQmrgealgRKFxIcWn,In The Stars,Benson Boone,In The Stars,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273786e4e2c43c2897fafabbfb6', 'width': 640}",2022-04-29,https://p.scdn.co/mp3-preview/f1266c8f300a0b5a08107834a41cd069d4fb36e1?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/1ei3hzQmrgealgRKFxIcWn,Sad,In The Stars,0 days 00:03:36.410000,0.338,0.362,0.54,0.0,0.139,-6.031,0.0528,78.007,0.3,3.0
6HXvariUkMlkUgg9qzLTc2,NOT AGAIN,Jenna Raine,NOT AGAIN,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273ab6744dce80be48adbdae891', 'width': 640}",2022-05-27,https://p.scdn.co/mp3-preview/ad54c833a8aef705b1ca1d52658fe874dc440d9f?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/6HXvariUkMlkUgg9qzLTc2,Sad,NOT AGAIN,0 days 00:03:36.661000,0.525,0.486,0.542,0.0,0.0856,-6.236,0.0884,100.036,0.416,4.0
4JeOesjcWWlprTAvucDSJX,People Watching,Conan Gray,People Watching,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2735597dc66a5d954fca364f264', 'width': 640}",2021-07-15,,https://open.spotify.com/track/4JeOesjcWWlprTAvucDSJX,Sad,People Watching,0 days 00:02:38.537000,0.385,0.53,0.593,0.0,0.314,-7.286,0.0545,125.723,0.538,4.0
4JeOesjcWWlprTAvucDSJX,People Watching,Conan Gray,People Watching,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2735597dc66a5d954fca364f264', 'width': 640}",2021-07-15,,https://open.spotify.com/track/4JeOesjcWWlprTAvucDSJX,Sad,People Watching,0 days 00:02:38.537000,0.385,0.53,0.593,0.0,0.314,-7.286,0.0545,125.723,0.538,4.0
7nSRwnGtocax7zFgNnR70D,It Still Rains in Paradise,Leyla Blue,It Still Rains in Paradise,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273bdc73bb92800369a85928214', 'width': 640}",2022-05-26,https://p.scdn.co/mp3-preview/adf59ea33f7c491e0074e98016bf9c6f5e50fd16?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/7nSRwnGtocax7zFgNnR70D,Sad,It Still Rains in Paradise,0 days 00:02:42.870000,0.862,0.587,0.368,0.0,0.119,-10.006,0.056,119.785,0.306,4.0
1nYzjrdVQ8RpF93M0jPFW7,Remember That Night?,Sara Kays,Remember That Night?,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273f36780c7d24ed9e6340c1fde', 'width': 640}",2020-11-06,https://p.scdn.co/mp3-preview/b2fddb526ed66258ded42eedce3650ab7348222c?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/1nYzjrdVQ8RpF93M0jPFW7,Sad,Remember That Night?,0 days 00:03:47.186000,0.585,0.679,0.61,9.51e-05,0.156,-10.936,0.0305,123.978,0.554,4.0
6uyOYLLHKfhl8Vp0oPg4Fv,lonely isn't the word for this,Zach Hood,lonely isn't the word for this,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27347b1c31eaeb8d5a482233430', 'width': 640}",2022-05-27,https://p.scdn.co/mp3-preview/8c593e6a9877097e5068c7d40c093e385d847b81?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/6uyOYLLHKfhl8Vp0oPg4Fv,Sad,lonely isn't the word for this,0 days 00:02:47.060000,0.529,0.652,0.66,0.0,0.201,-8.568,0.0704,141.933,0.494,4.0
4RVwu0g32PAqgUiJoXsdF8,Happier Than Ever,Billie Eilish,Happier Than Ever,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2732a038d3bf875d23e4aeaa84e', 'width': 640}",2021-07-30,,https://open.spotify.com/track/4RVwu0g32PAqgUiJoXsdF8,Sad,Happier Than Ever,0 days 00:04:58.899000,0.767,0.332,0.225,0.00349,0.128,-8.697,0.0348,81.055,0.297,3.0
4RVwu0g32PAqgUiJoXsdF8,Happier Than Ever,Billie Eilish,Happier Than Ever,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2732a038d3bf875d23e4aeaa84e', 'width': 640}",2021-07-30,,https://open.spotify.com/track/4RVwu0g32PAqgUiJoXsdF8,Sad,Happier Than Ever,0 days 00:04:58.899000,0.767,0.332,0.225,0.00349,0.128,-8.697,0.0348,81.055,0.297,3.0
2bdqU7C4softKNcMYDFi96,chaotic,Tate McRae,chaotic,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273962dffe5cc5a5118d0620b76', 'width': 640}",2022-03-25,https://p.scdn.co/mp3-preview/6dbabf5a9743b9368e23a64738334d3cb183ddd8?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/2bdqU7C4softKNcMYDFi96,Sad,chaotic,0 days 00:02:58.721000,0.59,0.412,0.382,0.0,0.0931,-7.023,0.0497,81.493,0.318,3.0
5a6pdCHlWS2ekOOQ70QnAr,July,Noah Cyrus,July,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2731c897ee628349a905b217068', 'width': 640}",2019-07-31,,https://open.spotify.com/track/5a6pdCHlWS2ekOOQ70QnAr,Sad,July,0 days 00:02:36.107000,0.868,0.708,0.186,0.0,0.0779,-8.953,0.0422,72.541,0.321,4.0
5JCoSi02qi3jJeHdZXMmR8,favorite crime,Olivia Rodrigo,SOUR,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273a91c10fe9472d9bd89802e5a', 'width': 640}",2021-05-21,,https://open.spotify.com/track/5JCoSi02qi3jJeHdZXMmR8,Sad,favorite crime,0 days 00:02:32.667000,0.866,0.369,0.272,0.0,0.147,-10.497,0.0364,172.929,0.218,4.0
1is8gU4RVcN4J8xItxWoOY,I GUESS I'M IN LOVE,Clinton Kane,I GUESS I'M IN LOVE,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2734ff62d5125efd086e3c23dfb', 'width': 640}",2021-08-20,https://p.scdn.co/mp3-preview/d6959170047ab3889eaad20505eed6ab4cacca64?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/1is8gU4RVcN4J8xItxWoOY,Sad,I GUESS I'M IN LOVE,0 days 00:03:24.094000,0.877,0.422,0.34,1.77e-05,0.149,-6.577,0.0351,77.213,0.223,4.0
2EBnvom1dTybtm75a3Xh1T,feel like shit,Tate McRae,feel like shit,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273886ff9882f35c82d652a9cf5', 'width': 640}",2021-11-11,https://p.scdn.co/mp3-preview/3b3a8e4f033588c5a046336835caaa5b8a8e361d?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/2EBnvom1dTybtm75a3Xh1T,Sad,feel like shit,0 days 00:03:24.315000,0.516,0.508,0.378,0.0,0.119,-7.158,0.0473,144.962,0.161,4.0
0KmgJyW4GDgonqsoyx0CZ3,Astronomy,Conan Gray,Astronomy,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273561bebcde13f57644b5550b2', 'width': 640}",2021-05-07,,https://open.spotify.com/track/0KmgJyW4GDgonqsoyx0CZ3,Sad,Astronomy,0 days 00:04:03.907000,0.593,0.471,0.335,2.11e-05,0.297,-8.767,0.0273,145.252,0.111,3.0
5enxwA8aAbwZbf5qCHORXi,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),Taylor Swift,Red (Taylor's Version),"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273318443aab3531a0558e79a4d', 'width': 640}",2021-11-12,,https://open.spotify.com/track/5enxwA8aAbwZbf5qCHORXi,Sad,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),0 days 00:10:13.027000,0.274,0.631,0.518,0.0,0.088,-8.771,0.0303,93.023,0.205,4.0
4IhKLu7Vk3j2TLmnFPl6To,Water Fountain,Alec Benjamin,Narrated For You,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273459d675aa0b6f3b211357370', 'width': 640}",2018-11-16,https://p.scdn.co/mp3-preview/8faedbf41379ef2197699049a0b30328228ea7cb?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/4IhKLu7Vk3j2TLmnFPl6To,Sad,Water Fountain,0 days 00:03:38.893000,0.388,0.723,0.504,7.4e-05,0.087,-5.572,0.0392,133.975,0.551,4.0
3AMQKTsIR0ukMOXvPkwaKz,Set Me Free,Joshua Bassett,Crisis / Secret / Set Me Free,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273aaccdce1c6038f45b7827039', 'width': 640}",2021-12-03,https://p.scdn.co/mp3-preview/6597d26f3d433340b4cf8eeef6304b6f886e8a05?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/3AMQKTsIR0ukMOXvPkwaKz,Sad,Set Me Free,0 days 00:04:02.733000,0.256,0.449,0.39,0.0,0.147,-8.263,0.0363,130.11,0.123,4.0
5ajjAnNRh8bxFvaVHzpPjh,Reckless,Madison Beer,Reckless,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273fe32f37b07c7894097aafd52', 'width': 640}",2021-06-04,https://p.scdn.co/mp3-preview/05db5423d117de440359d73aefca70aa40241671?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/5ajjAnNRh8bxFvaVHzpPjh,Sad,Reckless,0 days 00:03:23.385000,0.807,0.386,0.426,0.0,0.14,-6.642,0.0363,180.104,0.261,3.0
4xqrdfXkTW4T0RauPLv3WA,Heather,Conan Gray,Kid Krow,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27388e3cda6d29b2552d4d6bc43', 'width': 640}",2020-03-20,,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA,Sad,Heather,0 days 00:03:18.040000,0.584,0.357,0.425,0.0,0.322,-7.301,0.0333,102.078,0.27,3.0
4xqrdfXkTW4T0RauPLv3WA,Heather,Conan Gray,Kid Krow,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27388e3cda6d29b2552d4d6bc43', 'width': 640}",2020-03-20,,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA,Sad,Heather,0 days 00:03:18.040000,0.584,0.357,0.425,0.0,0.322,-7.301,0.0333,102.078,0.27,3.0
0sY6ZUTh4yoctD8VIXz339,champagne problems,Taylor Swift,evermore,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27333b8541201f1ef38941024be', 'width': 640}",2020-12-11,,https://open.spotify.com/track/0sY6ZUTh4yoctD8VIXz339,Sad,champagne problems,0 days 00:04:04,0.92,0.462,0.24,0.0,0.113,-12.077,0.0377,171.319,0.32,4.0
1KjJfUt1UyEbZSbliSkGpi,Doppelgänger,Joshua Bassett,Doppelgänger,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2737fa96322584090fe2f1ee6a0', 'width': 640}",2022-02-25,https://p.scdn.co/mp3-preview/ab2c0126f6e65fb734132933646ef5303f662505?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/1KjJfUt1UyEbZSbliSkGpi,Sad,Doppelgänger,0 days 00:03:14.957000,0.862,0.577,0.379,0.0,0.128,-9.774,0.0423,79.766,0.613,4.0
7kWHoZvIn3TzxUHYrszYFc,Never Had a Chance,Katherine Li,Never Had a Chance,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2736f687ae6861cd307cf8f5472', 'width': 640}",2022-04-03,https://p.scdn.co/mp3-preview/d88b8fc2b784a21ec5ac8766ca3ff3ef02028ff9?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/7kWHoZvIn3TzxUHYrszYFc,Sad,Never Had a Chance,0 days 00:02:25.520000,0.624,0.685,0.57,9.85e-05,0.125,-5.485,0.0303,110.512,0.438,4.0
2BN5ZMErVAhbEroB99b3no,LET THE GRASS GROW,Ruel,LET THE GRASS GROW,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273abf19293ff896d8750c1a7a7', 'width': 640}",2022-03-11,https://p.scdn.co/mp3-preview/4d734f621f194212d4d4fddc39f5f76274c023f5?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/2BN5ZMErVAhbEroB99b3no,Sad,LET THE GRASS GROW,0 days 00:02:55.534000,0.553,0.598,0.426,0.0,0.318,-7.659,0.0354,119.922,0.292,4.0
1wyAGxisJ8eiOdfFMSxBu7,someone will love you better,Johnny Orlando,someone will love you better,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273cbd44edafad681c71eb0d469', 'width': 640}",2022-04-22,,https://open.spotify.com/track/1wyAGxisJ8eiOdfFMSxBu7,Sad,someone will love you better,0 days 00:02:51.213000,0.703,0.513,0.419,0.0,0.0969,-6.344,0.0306,83.761,0.25,4.0
4wcBRRpIfesgcyUtis7PEg,"1 step forward, 3 steps back",Olivia Rodrigo,SOUR,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273a91c10fe9472d9bd89802e5a', 'width': 640}",2021-05-21,,https://open.spotify.com/track/4wcBRRpIfesgcyUtis7PEg,Sad,"1 step forward, 3 steps back",0 days 00:02:43.587000,0.941,0.473,0.203,0.0,0.126,-12.627,0.102,168.884,0.419,4.0
2wkIdVB8HsWyMur3Q4shlZ,wish i loved you in the 90s,Tate McRae,TOO YOUNG TO BE SAD,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2736c2b76e0d78170d577add561', 'width': 640}",2021-03-26,https://p.scdn.co/mp3-preview/68c94c65b500d72b819e7584e9b378ff7588255f?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/2wkIdVB8HsWyMur3Q4shlZ,Sad,wish i loved you in the 90s,0 days 00:02:56.853000,0.871,0.435,0.481,0.0,0.136,-8.787,0.0327,77.398,0.38,4.0
2uCMaUojwuqr8CRGsLoPa6,Make It To Me,Sam Smith,In The Lonely Hour (Drowning Shadows Edition),"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273de48dc987cf862da9139e443', 'width': 640}",2015-11-06,,https://open.spotify.com/track/2uCMaUojwuqr8CRGsLoPa6,Sad,Make It To Me,0 days 00:02:42.732000,0.63,0.456,0.379,3.1e-06,0.0983,-8.573,0.0685,149.967,0.225,4.0
6tNgjrWXWHx2zR52Q6qCLG,you were good to me,"['Jeremy Zucker', 'Chelsea Cutler']",you were good to me,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273319091a0e1fbcfdfe9578049', 'width': 640}",2019-04-19,,https://open.spotify.com/track/6tNgjrWXWHx2zR52Q6qCLG,Sad,you were good to me,0 days 00:03:39.173000,0.909,0.46,0.0834,1.98e-05,0.112,-15.095,0.0433,98.329,0.21,4.0
3FAJ6O0NOHQV8Mc5Ri6ENp,Heartbreak Anniversary,Giveon,TAKE TIME,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27318ff322fcdd47c9400872da6', 'width': 640}",2020-03-27,https://p.scdn.co/mp3-preview/fb4651d307d4692bbbfbbad3a13c4a506a2a0976?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/3FAJ6O0NOHQV8Mc5Ri6ENp,Sad,Heartbreak Anniversary,0 days 00:03:18.371000,0.524,0.449,0.465,1.02e-06,0.303,-8.964,0.0791,89.087,0.543,3.0
3FAJ6O0NOHQV8Mc5Ri6ENp,Heartbreak Anniversary,Giveon,TAKE TIME,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27318ff322fcdd47c9400872da6', 'width': 640}",2020-03-27,https://p.scdn.co/mp3-preview/fb4651d307d4692bbbfbbad3a13c4a506a2a0976?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/3FAJ6O0NOHQV8Mc5Ri6ENp,Sad,Heartbreak Anniversary,0 days 00:03:18.371000,0.524,0.449,0.465,1.02e-06,0.303,-8.964,0.0791,89.087,0.543,3.0
2Obwg8XE4sWXLpJSDlxn1r,Back to Friends,Lauren Spencer-Smith,Back to Friends,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2736e8ce19fe1a58cf2bb561e52', 'width': 640}",2021-07-15,https://p.scdn.co/mp3-preview/52c3dc695beee2e8ebed12ac32b36d5fa2cb6965?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/2Obwg8XE4sWXLpJSDlxn1r,Sad,Back to Friends,0 days 00:03:35.981000,0.82,0.749,0.319,0.0,0.0993,-9.946,0.0771,116.828,0.216,4.0
4d2ZJ9W7dkQuITwUCTuD5n,never knew a heart could break itself,Zach Hood,never knew a heart could break itself,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2734f442e988f47d3d796202129', 'width': 640}",2022-03-18,https://p.scdn.co/mp3-preview/dd0fa010898b72c16229d4be2c2269f5220a4582?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/4d2ZJ9W7dkQuITwUCTuD5n,Sad,never knew a heart could break itself,0 days 00:02:35.223000,0.465,0.579,0.454,0.0,0.0997,-7.264,0.0427,78.949,0.461,4.0
4ak9GGe6afmi2HbxEjvhIC,Male Fantasy,Billie Eilish,Happier Than Ever,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2732a038d3bf875d23e4aeaa84e', 'width': 640}",2021-07-30,,https://open.spotify.com/track/4ak9GGe6afmi2HbxEjvhIC,Sad,Male Fantasy,0 days 00:03:14.887000,0.863,0.687,0.288,0.0,0.0986,-10.415,0.045,110.927,0.308,4.0
3zwMVvkBe2qIKDObWgXw4N,right where you left me - bonus track,Taylor Swift,evermore (deluxe version),"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27390fd9741e1838115cd90b3b6', 'width': 640}",2021-01-07,,https://open.spotify.com/track/3zwMVvkBe2qIKDObWgXw4N,Sad,right where you left me - bonus track,0 days 00:04:05.027000,0.769,0.581,0.619,0.000106,0.117,-6.524,0.0282,137.915,0.645,4.0
4nyF5lmSziBAt7ESAUjpbx,"I miss you, I’m sorry",Gracie Abrams,minor,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27355c38bc34d1fe852f2657c2e', 'width': 640}",2020-07-14,,https://open.spotify.com/track/4nyF5lmSziBAt7ESAUjpbx,Sad,"I miss you, I’m sorry",0 days 00:02:47.538000,0.731,0.445,0.455,1.47e-06,0.124,-6.405,0.0575,109.885,0.151,5.0
0KQRhak4Irr2CKxgQ9U6ay,MEAN!,Madeline The Person,MEAN!,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2737cd66bddc1d6bb19b45b6308', 'width': 640}",2022-04-29,https://p.scdn.co/mp3-preview/57ed33e8887eaf62393f2dfd15ec525a6f651bbd?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/0KQRhak4Irr2CKxgQ9U6ay,Sad,MEAN!,0 days 00:02:23.957000,0.918,0.56,0.436,0.0,0.093,-8.761,0.491,117.907,0.402,4.0
7y8Qy4I0VWGMEbZvZ0C9x7,Love You From a Distance,Ashley Kutcher,Love You From a Distance,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273ce361f602f5c3bf5913a70ae', 'width': 640}",2020-10-30,,https://open.spotify.com/track/7y8Qy4I0VWGMEbZvZ0C9x7,Sad,Love You From a Distance,0 days 00:03:24,0.557,0.333,0.538,0.0,0.0977,-8.653,0.0325,149.377,0.63,4.0
19pChrR4hwdINqoOFUo2Hj,Keep Your Head Up Princess,Anson Seabra,Keep Your Head Up Princess,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2735c1a96303d7d8e0f70b18d54', 'width': 640}",2021-10-12,,https://open.spotify.com/track/19pChrR4hwdINqoOFUo2Hj,Sad,Keep Your Head Up Princess,0 days 00:03:18.220000,0.97,0.689,0.143,0.0,0.109,-17.374,0.264,85.398,0.528,4.0
1UHATOi2uLeTk3UHKBwR30,if depression gets the best of me,Zevia,if depression gets the best of me,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273c1cc6f61365492d63d7e9d82', 'width': 640}",2021-10-22,https://p.scdn.co/mp3-preview/b9816576eabce0e748ea722c5e56ebd056475fab?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/1UHATOi2uLeTk3UHKBwR30,Sad,if depression gets the best of me,0 days 00:03:00,0.882,0.51,0.184,8.27e-05,0.111,-15.293,0.0577,119.791,0.217,4.0
45bE4HXI0AwGZXfZtMp8JR,you broke me first,Tate McRae,you broke me first,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2730c2c97099fd6a637ed0aa4a4', 'width': 640}",2020-04-17,https://p.scdn.co/mp3-preview/3c045393315dee8fc3e2dc43043c1b28cac62ab4?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR,Sad,you broke me first,0 days 00:02:49.266000,0.785,0.667,0.373,0.0,0.0906,-9.389,0.05,124.148,0.0823,4.0
45bE4HXI0AwGZXfZtMp8JR,you broke me first,Tate McRae,you broke me first,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2730c2c97099fd6a637ed0aa4a4', 'width': 640}",2020-04-17,https://p.scdn.co/mp3-preview/3c045393315dee8fc3e2dc43043c1b28cac62ab4?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR,Sad,you broke me first,0 days 00:02:49.266000,0.785,0.667,0.373,0.0,0.0906,-9.389,0.05,124.148,0.0823,4.0
0hqJxaNkPQ3sPm1tvfPlAe,Cry with you,Jeremy Zucker,Cry with you,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273851b57f6a3a627e895ab7117', 'width': 640}",2021-08-20,,https://open.spotify.com/track/0hqJxaNkPQ3sPm1tvfPlAe,Sad,Cry with you,0 days 00:03:37.044000,0.321,0.51,0.307,1.5e-06,0.174,-9.921,0.101,159.794,0.356,3.0
7AX1eCw6qcX54PrDylynJr,Block me out,Gracie Abrams,Block me out,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273c33ecbf483f550ab47ee3767', 'width': 640}",2022-04-08,,https://open.spotify.com/track/7AX1eCw6qcX54PrDylynJr,Sad,Block me out,0 days 00:04:09.494000,0.771,0.636,0.527,1.3e-06,0.126,-7.472,0.0414,127.999,0.222,4.0
6uvh0In7u1Xn4HgxOfAn8O,Matilda,Harry Styles,Harry's House,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2732e8ed79e177ff6011076f5f0', 'width': 640}",2022-05-20,https://p.scdn.co/mp3-preview/518523b38559457598c87bcd5765c0c1acbfbf32?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/6uvh0In7u1Xn4HgxOfAn8O,Sad,Matilda,0 days 00:04:05.964000,0.896,0.507,0.294,1.97e-05,0.0966,-10.0,0.04,114.199,0.386,4.0
5uRv6CmkhdNoirnHEhqLPU,Place In Me,Luke Hemmings,Place In Me,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273f5e1d14f46c3cbe6b061217b', 'width': 640}",2021-08-05,https://p.scdn.co/mp3-preview/0723d05e85fb53e6a5f671f03fdc9236e2033f21?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/5uRv6CmkhdNoirnHEhqLPU,Sad,Place In Me,0 days 00:03:07.443000,0.865,0.274,0.345,2.36e-06,0.12,-6.715,0.0309,68.639,0.218,4.0
3yCIo7ZKtF2f485ujwbvoB,all i need (the distance song),Avery Lynch,"As Written, Vol. 1","{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273447a1c3f5fd9c81589a29c02', 'width': 640}",2021-02-19,,https://open.spotify.com/track/3yCIo7ZKtF2f485ujwbvoB,Sad,all i need (the distance song),0 days 00:04:04.390000,0.976,0.651,0.119,0.0,0.163,-16.58,0.04,97.061,0.376,4.0
6c7N5N7amAOpeMykjlovjI,Walked Through Hell,Anson Seabra,Walked Through Hell,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2737aa5933e6a7138c955fb41cd', 'width': 640}",2020-11-20,,https://open.spotify.com/track/6c7N5N7amAOpeMykjlovjI,Sad,Walked Through Hell,0 days 00:03:36.865000,0.664,0.508,0.404,0.0,0.104,-11.092,0.0788,81.713,0.129,4.0
161DnLWsx1i3u1JT05lzqU,Talking to the Moon,Bruno Mars,Doo-Wops & Hooligans,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273f6b55ca93bd33211227b502b', 'width': 640}",2010-10-05,https://p.scdn.co/mp3-preview/2e4ae8810692eba545c70878d504321a1017e708?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/161DnLWsx1i3u1JT05lzqU,Sad,Talking to the Moon,0 days 00:03:37.867000,0.511,0.498,0.59,0.0,0.107,-4.721,0.032,145.867,0.0784,4.0
4pvb0WLRcMtbPGmtejJJ6y,exile (feat. Bon Iver),"['Taylor Swift', 'Bon Iver']",folklore,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27395f754318336a07e85ec59bc', 'width': 640}",2020-07-24,,https://open.spotify.com/track/4pvb0WLRcMtbPGmtejJJ6y,Sad,exile (feat. Bon Iver),0 days 00:04:45.634000,0.778,0.298,0.38,5.62e-05,0.11,-8.426,0.0287,75.602,0.152,4.0
4pvb0WLRcMtbPGmtejJJ6y,exile (feat. Bon Iver),"['Taylor Swift', 'Bon Iver']",folklore,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27395f754318336a07e85ec59bc', 'width': 640}",2020-07-24,,https://open.spotify.com/track/4pvb0WLRcMtbPGmtejJJ6y,Sad,exile (feat. Bon Iver),0 days 00:04:45.634000,0.778,0.298,0.38,5.62e-05,0.11,-8.426,0.0287,75.602,0.152,4.0
7a4YwlUER1m7rkWJjYJRAD,"If I Don't Laugh, I'll Cry",Frawley,"If I Don't Laugh, I'll Cry","{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2735490abac01abd3ef13c059e6', 'width': 640}",2022-05-06,https://p.scdn.co/mp3-preview/c72633ed6bfebb7a485af32c2d6f7520a90e25b1?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/7a4YwlUER1m7rkWJjYJRAD,Sad,"If I Don't Laugh, I'll Cry",0 days 00:03:18.010000,0.358,0.674,0.595,0.0,0.146,-5.18,0.0365,81.045,0.207,4.0
