id,genre,track_name,artist_name,album_name,album_cover,release_date,preview_link,spotify_link,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,playlist_mood
2zsNfV7tSNl7CyQt9AhU5X,metalcore,City Lights,Motionless In White,Creatures,https://i.scdn.co/image/ab67616d0000b27333bddbc6f814f4e889d13613,2011-04-12,,https://open.spotify.com/track/2zsNfV7tSNl7CyQt9AhU5X,0.0489,0.0969,0.278,9.37e-06,0.127,-9.137,0.0336,64.397,0.0598,Depressed
2wrqUb3UiRm56s9GqXMwjL,metalcore,At Heart,Miss May I,At Heart,https://i.scdn.co/image/ab67616d0000b273bb279f66f2839be224ef5f8b,2012-06-12,https://p.scdn.co/mp3-preview/4e0a550848d9b0579dadc40de281bcf957d40c63?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/2wrqUb3UiRm56s9GqXMwjL,0.755,0.231,0.46,0.974,0.493,-13.556,0.0656,87.346,0.17,Depressed
00MnJO6ERyk1xIgdEqzJnH,minimal-techno,Hypokondriak,Plastikman,Artifakts B.C. (Arkives),https://i.scdn.co/image/ab67616d0000b2736e24b148d8f6d65368f8436f,2011-10-24,,https://open.spotify.com/track/00MnJO6ERyk1xIgdEqzJnH,0.453,0.792,0.302,0.953,0.0952,-15.012,0.281,129.721,0.264,Depressed
5pZHQdchwwjrYumeRkExr1,minimal-techno,Because It Makes Me,Tsewer Beta,Tsewer Beta-Looking For A Dream,https://i.scdn.co/image/ab67616d0000b27371f0e5f9a44ec717dfc0ed0d,2010-05-01,https://p.scdn.co/mp3-preview/f01e19d41eccaef8c81995e0e4daa05abd35256d?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/5pZHQdchwwjrYumeRkExr1,0.384,0.577,0.483,0.934,0.161,-12.5,0.0384,109.996,0.115,Depressed
58N8WWEpLE3pZlRIeN6rAh,minimal-techno,Translation Two,Marcel Dettmann,DJ-Kicks (Maya Jane Coles),https://i.scdn.co/image/ab67616d0000b273a187f3cb038487bd477d2ab4,2012-04-16,,https://open.spotify.com/track/58N8WWEpLE3pZlRIeN6rAh,0.00301,0.692,0.78,0.00319,0.17,-10.172,0.05,130.269,0.0612,Depressed
6l847nvbQHe1GkAkS4KP4v,movies,The Forgotten,Green Day,The Twilight Saga: Breaking Dawn - Part 2 (Original Motion Picture Soundtrack),https://i.scdn.co/image/ab67616d0000b27333d6ad1275ae8ebe156686f5,2012-11-09,https://p.scdn.co/mp3-preview/fac34ccdccb4a192882ca2d98b1707fcb90e9698?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/6l847nvbQHe1GkAkS4KP4v,0.145,0.507,0.429,0.0,0.141,-6.576,0.0268,131.899,0.0788,Depressed
59Djq0zGIu8HDZ8QXs2oiz,movies,The Glory Days,Michael Giacchino,The Incredibles (Original Motion Picture Soundtrack),https://i.scdn.co/image/ab67616d0000b27376e95701026bb120b4f6689f,2004-11-02,,https://open.spotify.com/track/59Djq0zGIu8HDZ8QXs2oiz,0.732,0.334,0.262,0.388,0.235,-14.193,0.0391,80.446,0.145,Depressed
6sc57WRk8SaX758FnBsJqN,movies,Be Our Guest,"Angela Lansbury,Jerry Orbach,Chorus - Beauty And the Beast,Disney",Pure Disney,https://i.scdn.co/image/ab67616d0000b27385ca705fb291df938243bada,2008-01-01,,https://open.spotify.com/track/6sc57WRk8SaX758FnBsJqN,0.82,0.515,0.429,0.0,0.125,-12.48,0.15,124.916,0.6,Depressed
2fzUS2WQ9d9TcY14dpHxKb,movies,Belle,"Chorus - Beauty And the Beast,Richard White,Paige O'Hara",Beauty And The Beast (Soundtrack),https://i.scdn.co/image/ab67616d0000b273421ef300b977ddeb786a95f6,1991-01-01,,https://open.spotify.com/track/2fzUS2WQ9d9TcY14dpHxKb,0.837,0.579,0.28,0.0,0.154,-17.979,0.196,129.205,0.447,Depressed
79adXCFDWnIaT1O2ZJ7P6f,movies,Underwater March,Klaus Badelt,Pirates of the Caribbean: The Curse of the Black Pearl (Original Motion Picture Soundtrack),https://i.scdn.co/image/ab67616d0000b27338786c7492ac252797bb2648,2003-07-22,,https://open.spotify.com/track/79adXCFDWnIaT1O2ZJ7P6f,0.687,0.0701,0.222,0.97,0.246,-14.104,0.038,69.421,0.04,Depressed
