id,genre,track_name,artist_name,album_name,album_cover,release_date,preview_link,spotify_link,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,playlist_mood
1HQzkmW09CoMLCgeVAexvF,soundtracks,White Hart,James Newton Howard,Snow White & The Huntsman,https://i.scdn.co/image/ab67616d0000b27340c693cbcbafb62e5bd24082,2012-01-01,,https://open.spotify.com/track/1HQzkmW09CoMLCgeVAexvF,0.257,0.164,0.22,0.834,0.114,-15.02,0.0354,99.968,0.0405,Calm
2JnFCGmwCyvMX4osX2EmN9,soundtracks,For a Few Dollars More,The Film Score Orchestra,A Fistful of Film Music - the Musical Hits of Ennio Morricone,https://i.scdn.co/image/ab67616d0000b27397e30e56d0e97a31a5b81d81,2002,,https://open.spotify.com/track/2JnFCGmwCyvMX4osX2EmN9,0.117,0.441,0.422,0.448,0.124,-14.088,0.0409,123.39,0.515,Calm
3sQoa0JVEFSb3behuNSoy0,soundtracks,Concerning Hobbits,The Lord Of The Rings,"Music from Lord of the Rings ""The Fellowship of the ring""",https://i.scdn.co/image/ab67616d0000b273b341030acd49f5ad8ba09fb1,2005-09-15,https://p.scdn.co/mp3-preview/e930e5e541ce402c967a9a85c45cd9d6b516fc57?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/3sQoa0JVEFSb3behuNSoy0,0.837,0.533,0.134,0.167,0.0998,-14.943,0.033,107.98,0.316,Calm
1eRuo0cdRSqJClg7G6ZjdT,soundtracks,Earth,"Hans Zimmer,Gavin Greenaway,The Lyndhurst Orchestra",Gladiator - Music From The Motion Picture,https://i.scdn.co/image/ab67616d0000b2735e26ee959941f78ce85ac080,2000-01-01,,https://open.spotify.com/track/1eRuo0cdRSqJClg7G6ZjdT,0.759,0.17,0.0504,0.948,0.112,-29.687,0.0377,127.418,0.0963,Calm
1YYKKW40noxJ8BNBODnriF,soundtracks,Raiders March,John Williams,Indiana Jones and the Kingdom of the Crystal Skull (International Jewel),https://i.scdn.co/image/ab67616d0000b2737a789b75cdc14bf22386659c,2008-01-01,,https://open.spotify.com/track/1YYKKW40noxJ8BNBODnriF,0.731,0.422,0.351,0.905,0.0785,-13.002,0.0352,132.308,0.169,Calm
0C6MXVVI5JWJCDh7WA8oqx,soundtracks,World of Warcraft: Seasons of War,"Jason Hayes,Andrew Skeet,London Philharmonic Orchestra",The Greatest Video Game Music,https://i.scdn.co/image/ab67616d0000b273943c113347461b66ba58d116,2011-11-18,https://p.scdn.co/mp3-preview/cceb2a3a135a9faa21b00080ce85658237dd9b32?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/0C6MXVVI5JWJCDh7WA8oqx,0.863,0.218,0.221,0.533,0.0915,-18.846,0.0388,108.378,0.0486,Calm
7Inxk0cVIbPysrKayymnmf,soundtracks,"Nature Boy - From ""Moulin Rouge"" Soundtrack",David Bowie,Moulin Rouge,https://i.scdn.co/image/ab67616d0000b273e6e0891de00a924b0f186d0c,2001-09-03,,https://open.spotify.com/track/7Inxk0cVIbPysrKayymnmf,0.339,0.12,0.0761,0.000351,0.12,-15.276,0.039,89.243,0.0563,Calm
6KJqVA0KLjTpzryUSoVyB9,soundtracks,Dwimorberg - The Haunted Mountain,Howard Shore,The Lord of the Rings - The Return of the King - The Complete Recordings (Limited Edition),https://i.scdn.co/image/ab67616d0000b2732b4d071f7824b2c60c3b85cd,2003-11-24,https://p.scdn.co/mp3-preview/5f88048cfd1517d10d05f9d15bb6d5a00ce614ae?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/6KJqVA0KLjTpzryUSoVyB9,0.742,0.184,0.178,0.925,0.109,-22.216,0.0349,81.849,0.0362,Calm
74ps3mx1qslcGmPADfY5UJ,soundtracks,Finding Beauty,Craig Armstrong,As If To Nothing,https://i.scdn.co/image/ab67616d0000b273734e100cff755384f34bdd38,2002-01-01,,https://open.spotify.com/track/74ps3mx1qslcGmPADfY5UJ,0.000915,0.419,0.489,0.757,0.101,-10.857,0.0289,100.989,0.119,Calm
7iHI6K7jVyjHxRdbdM1NMr,spanish,Me Voy,Camila,Dejarte De Amar,https://i.scdn.co/image/ab67616d0000b273d46baecb11453061ea9fa795,2010-02-09,https://p.scdn.co/mp3-preview/18cee01767bc4eb725e3cea56eb22e3401ffc330?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/7iHI6K7jVyjHxRdbdM1NMr,0.048,0.459,0.549,0.0,0.103,-7.95,0.0282,174.388,0.159,Calm
