id,genre,track_name,artist_name,album_name,album_cover,release_date,preview_link,spotify_link,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,playlist_mood
2IoxtwbIDewjo4Pl0G5kCn,r-n-b,Touch Me Tease Me,"Case,Foxy Brown,Mary J. Blige",Case,https://i.scdn.co/image/ab67616d0000b2734678f5ee8266f74e171fc4f7,1996-08-13,,https://open.spotify.com/track/2IoxtwbIDewjo4Pl0G5kCn,0.282,0.663,0.738,2.31e-06,0.086,-8.185,0.0584,87.593,0.493,Delighted
7L0sPpF8fzmXxygzY2PdCo,r-n-b,Come Over,Trey Songz,Tremaine the Album,https://i.scdn.co/image/ab67616d0000b2736b4928a63710559681271c75,2017-03-24,https://p.scdn.co/mp3-preview/101561f95e33dced880185b9f15e1a991e9566f5?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/7L0sPpF8fzmXxygzY2PdCo,0.333,0.608,0.466,1.43e-06,0.0809,-5.897,0.0398,131.443,0.231,Delighted
3EP7Za6FlJyBvSpPRPR2XU,r-n-b,Still Miss You,Sinéad Harnett,Chapter One,https://i.scdn.co/image/ab67616d0000b27328c496e90448e73cee6f4476,2017-06-01,https://p.scdn.co/mp3-preview/86953eddf773e1585c6653b1df577c96a8164541?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/3EP7Za6FlJyBvSpPRPR2XU,0.552,0.558,0.392,0.000288,0.125,-9.135,0.0576,159.845,0.395,Delighted
0wasgXy8PI6t4EfA49YnXE,r-n-b,Push It On Me - From “What Now?”,"Kevin Hart,Trey Songz",Kevin Hart: What Now? (The Mixtape Presents Chocolate Droppa) [Original Motion Picture Soundtrack],https://i.scdn.co/image/ab67616d0000b2737a47ff0a5c198ef320c4987f,2016-10-14,,https://open.spotify.com/track/0wasgXy8PI6t4EfA49YnXE,0.305,0.559,0.662,0.0,0.448,-5.674,0.328,98.989,0.631,Delighted
5cpB6MXX1RmdVHnTLcKtHC,r-n-b,Go with It (feat. Vic Mensa),"The Internet,VIC MENSA",Ego Death,https://i.scdn.co/image/ab67616d0000b2731c1c33c63cdbcb5788975a93,2015-06-26,https://p.scdn.co/mp3-preview/1ef3df79c938b2b1ee63563ea6c86738b6caed8a?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/5cpB6MXX1RmdVHnTLcKtHC,0.281,0.664,0.646,0.000111,0.16,-8.936,0.0802,94.97,0.598,Delighted
1Hs085AOaoXrknVZExcE80,rainy-day,Set The Fire To The Third Bar,"Snow Patrol,Martha Wainwright",Up To Now,https://i.scdn.co/image/ab67616d0000b27385b9ae129bb376968f1055d8,2009-01-01,,https://open.spotify.com/track/1Hs085AOaoXrknVZExcE80,0.52,0.544,0.408,0.0,0.0968,-6.873,0.026,96.017,0.427,Delighted
2yuea8dOVphJMCEZOlnyKf,rainy-day,Can't Help Falling In Love (Recorded Live at Daytrotter),Ingrid Michaelson,Be OK,https://i.scdn.co/image/ab67616d0000b273866dc0fd5fbfd51fd4c50919,2008-01-01,,https://open.spotify.com/track/2yuea8dOVphJMCEZOlnyKf,0.928,0.315,0.151,0.014,0.086,-11.737,0.0322,141.178,0.253,Delighted
7EvZucbeXRDEwT4cFpHEi8,rainy-day,Details in the Fabric (feat. James Morrison),"Jason Mraz,James Morrison",We Sing. We Dance. We Steal Things.,https://i.scdn.co/image/ab67616d0000b2730f2e51f7121539e221c51161,2008-05-12,https://p.scdn.co/mp3-preview/141b23c12842b4e38bc7bdf2d8069f1d3a9de80d?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/7EvZucbeXRDEwT4cFpHEi8,0.755,0.537,0.338,5.85e-05,0.848,-12.118,0.0283,89.933,0.33,Delighted
4Q6Kuze3wNMQRjamyBjHUR,rainy-day,Rivers and Roads,The Head And The Heart,The Head and the Heart,https://i.scdn.co/image/ab67616d0000b273396bd4537ee966711c5bf7de,2010,,https://open.spotify.com/track/4Q6Kuze3wNMQRjamyBjHUR,0.699,0.494,0.194,2.98e-05,0.0803,-8.965,0.0352,135.753,0.161,Delighted
3y4Uza6K58JXQ7RYya8ZI5,rainy-day,Shelter from the Storm,Bob Dylan,Blood On The Tracks,https://i.scdn.co/image/ab67616d0000b27372ca15b8637acbc7d15ff5ba,1975-01-17,https://p.scdn.co/mp3-preview/dc78e6a766028ae7bbdd8891e0936dff14030044?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/3y4Uza6K58JXQ7RYya8ZI5,0.413,0.486,0.241,3.51e-05,0.0928,-17.337,0.0366,106.574,0.614,Delighted
